Start_Lat,Start_Lng,rttyp,Junction,Crossing,Traffic_Signal,Stop,Station,Amenity,_gidx
34.838,-92.155,S,0.09402869329197364,0.1950368359829391,0.06552927491275688,0.0021326095385808454,0.0021326095385808454,0.006979449398991857,109
37.955,-122.054,S,0.09531562543610736,0.0875005814764851,0.11085267711773736,0.04419221286691166,0.03754012187747127,0.013211145741266223,121
37.956,-122.053,S,0.09531562543610736,0.0875005814764851,0.11085267711773736,0.04419221286691166,0.03754012187747127,0.013211145741266223,121
40.253,-83.366,S,0.03225806451612903,0.052109181141439205,0.06699751861042183,0.022332506203473945,0.0,0.0,161
39.803,-84.097,S,0.03940217391304348,0.04076086956521739,0.11413043478260869,0.008152173913043478,0.0,0.006793478260869565,160
40.254,-83.371,S,0.03225806451612903,0.052109181141439205,0.06699751861042183,0.022332506203473945,0.0,0.0,161
39.802,-84.099,S,0.03940217391304348,0.04076086956521739,0.11413043478260869,0.008152173913043478,0.0,0.006793478260869565,160
40.239,-83.4,S,0.03225806451612903,0.052109181141439205,0.06699751861042183,0.022332506203473945,0.0,0.0,161
33.601,-86.32,S,0.09606986899563319,0.0,0.05240174672489083,0.0,0.0,0.0,87
38.02,-121.9,S,0.09531562543610736,0.0875005814764851,0.11085267711773736,0.04419221286691166,0.03754012187747127,0.013211145741266223,121
39.865,-84.052,S,0.03940217391304348,0.04076086956521739,0.11413043478260869,0.008152173913043478,0.0,0.006793478260869565,160
39.925,-83.865,S,0.12331838565022421,0.0,0.053811659192825115,0.0,0.0,0.0,160
33.653,-87.007,S,0.08634095392828131,0.015666705349889752,0.08019032145758384,0.003945688754787049,0.021004990135778112,0.0019728443773935245,87
33.665,-87.058,S,0.04175365344467641,0.006263048016701462,0.05845511482254697,0.022964509394572025,0.0,0.0041753653444676405,87
38.015,-122.245,S,0.09531562543610736,0.0875005814764851,0.11085267711773736,0.04419221286691166,0.03754012187747127,0.013211145741266223,121
34.074,-87.991,S,0.088,0.04,0.02,0.016,0.0,0.0,111
34.074,-87.99,S,0.088,0.04,0.02,0.016,0.0,0.0,111
38.013,-122.26,S,0.09531562543610736,0.0875005814764851,0.11085267711773736,0.04419221286691166,0.03754012187747127,0.013211145741266223,121
33.788,-87.217,S,0.04175365344467641,0.006263048016701462,0.05845511482254697,0.022964509394572025,0.0,0.0041753653444676405,111
33.722,-87.187,S,0.04175365344467641,0.006263048016701462,0.05845511482254697,0.022964509394572025,0.0,0.0041753653444676405,87
41.603,-71.498,S,0.13357843137254902,0.024509803921568627,0.09436274509803921,0.013480392156862746,0.0,0.006127450980392157,189
41.603,-71.498,S,0.13357843137254902,0.024509803921568627,0.09436274509803921,0.013480392156862746,0.0,0.006127450980392157,189
41.603,-71.498,S,0.13357843137254902,0.024509803921568627,0.09436274509803921,0.013480392156862746,0.0,0.006127450980392157,189
41.576,-71.498,S,0.13357843137254902,0.024509803921568627,0.09436274509803921,0.013480392156862746,0.0,0.006127450980392157,189
38.019,-121.9,S,0.09531562543610736,0.0875005814764851,0.11085267711773736,0.04419221286691166,0.03754012187747127,0.013211145741266223,121
33.595,-86.368,S,0.09606986899563319,0.0,0.05240174672489083,0.0,0.0,0.0,87
